,geo_adj_score,cell_type
230,0.749617975187779,Alpha
231,0.805566851903052,Alpha
232,1.63890173045301,Alpha
233,0.889970487037473,Alpha
234,0.446802558004193,Ductal
235,0.432664918102138,Alpha
236,1.06975991350449,Acinar
237,1.23238812341946,Alpha
238,0.53095099304225,Alpha
239,1.68249820290158,Alpha
240,0.620871313350975,Alpha
241,0.881315513552625,Stellate
242,0.710807545563936,Alpha
243,0.979905616609086,Acinar
244,0.46444437932027,Alpha
245,1.5588841376908,Alpha
246,1.30907843031438,Beta
247,0.894692300238183,Stellate
248,0.954113692539939,Stellate
249,0.406153360976507,Alpha
250,1.03204595302295,Acinar
251,1.76078245806696,Stellate
252,0.978275638494867,Acinar
253,1.6945727764778,Stellate
254,1.06729109888481,Ductal
255,0.844787347877009,Alpha
256,1.64658657785405,Alpha
257,1.28370142946697,Alpha
258,0.816631696913206,Alpha
259,0.917437895577232,Ductal
260,0.344815099496101,Alpha
261,0.550077103170576,Alpha
262,1.44144703449267,Alpha
263,1.17633043679369,Alpha
264,1.01394700434698,Alpha
265,1.78397533066954,Ductal
266,0.605867463298838,Alpha
267,0.619462165840921,Alpha
268,0.355578075958519,Alpha
269,0.525935674807195,Alpha
270,0.568272905875583,Alpha
271,0.555012450415978,Alpha
272,0.418002053579274,Beta
273,0.73925570350309,Alpha
274,0.732435336659101,Stellate
275,0.837524934208312,Alpha
276,0.763612815607919,Stellate
277,1.73698467561774,Stellate
278,0.258217022628355,Alpha
279,1.39159212874736,Alpha
280,0.381647856660173,Alpha
281,0.300245555912806,Alpha
282,0.986258323060042,Stellate
283,0.581642633094182,Beta
284,0.908425481829993,Alpha
285,1.84580054479161,Ductal
286,1.04918375813695,Stellate
287,0.955543491692274,Stellate
288,0.538265674757983,Ductal
289,1.50390378614986,Alpha
290,0.975978292756961,Alpha
291,0.264310622467875,Alpha
292,0.746521881466582,Alpha
293,0.82652599628747,Alpha
294,0.863636934831944,Alpha
295,0.991179403487694,Alpha
296,0.667802356738312,Alpha
297,1.0227393197763,Acinar
298,0.476787169417764,Alpha
299,0.35174826720196,Alpha
300,0.564876295487945,Alpha
301,0.920529298729485,Alpha
302,0.189188447537957,Alpha
303,1.44705076785083,Alpha
304,0.37341302860709,Alpha
305,0.41023117275899,Alpha
306,0.515925683391287,Alpha
307,1.24999519014608,Alpha
308,0.540602750890783,Alpha
309,0.773107548741492,Alpha
310,0.620367858174745,Ductal
311,0.948748488119381,Alpha
312,1.48813391174579,Stellate
313,0.820099424526938,Alpha
314,0.898933225313219,Alpha
315,0.201684182480297,Alpha
316,1.39061037684271,Alpha
317,0.119430727247815,Alpha
318,0.965075219192565,Alpha
319,1.44470639256101,Alpha
320,1.30296118255329,Alpha
321,0.451236108044046,Alpha
322,0.142752010105554,Stellate
323,0.318928773139692,Alpha
324,0.598355382860825,Beta
325,0.850419420065692,Alpha
326,0.838604093026362,Alpha
327,1.19572235437958,Alpha
328,1.09078363184521,Alpha
329,0.779222625449437,Alpha
330,1.19626753743272,Alpha
331,0.749391544365222,Alpha
332,1.24425863498913,Alpha
333,0.628609390989124,Alpha
334,0.441378159473006,Alpha
335,0.468498310185341,Ductal
336,1.37300399838148,Ductal
337,0.57216736238081,Alpha
338,0.164858439830613,Alpha
339,0.76873523964186,Stellate
340,0.426234763736839,Alpha
341,1.29912056003999,Ductal
342,0.880994843869446,Ductal
343,0.997981948270863,Alpha
344,1.11158664257467,Alpha
345,0.61305948721966,Alpha
346,0.836085888434174,Alpha
347,0.907052735000055,Alpha
348,0.803543890175003,Alpha
349,0.724022486818911,Alpha
350,0.140982985565188,Stellate
351,0.297611454056741,Alpha
352,0.235166791553014,Alpha
353,0.466375169891504,Alpha
354,0.960100148349664,Alpha
355,1.00052084976206,Ductal
356,0.196347368937007,Ductal
357,0.388637466633088,Alpha
358,0.164077379179874,Stellate
359,0.769086281954511,Alpha
360,0.848370534212936,Alpha
361,0.360476294269196,Alpha
362,0.151051760754747,Alpha
363,0.242272229173923,Stellate
364,0.574937478347291,Ductal
365,0.848676986001515,Alpha
366,0.118994663410046,Beta
367,0.129487384441477,Alpha
368,0.344320435486795,Alpha
369,0.377332057879136,Alpha
370,0.150095657306649,Alpha
371,0.870540161046368,Alpha
372,0.803234298146755,Alpha
373,0.782767529963715,Alpha
374,0.21534368204847,Alpha
375,0.49487573844034,Beta
376,0.18648756549486,Alpha
377,0.315137152489805,Alpha
378,0.888887340144785,Alpha
379,0.260364426786619,Stellate
380,0.71357320744186,Alpha
381,0.184374371848437,Alpha
382,1.0199611669393,Ductal
383,0.397495238556188,Alpha
384,0.216829129954839,Alpha
385,0.66513143042509,Alpha
386,0.846521078787984,Alpha
387,0.504574995074959,Alpha
388,0.468845403012725,Beta
389,0.535310862761256,Beta
390,0.757499907434332,Stellate
391,0.234830493660923,Ductal
392,0.256594990778373,Ductal
393,0.933377903516023,Alpha
394,0.410986474574307,Beta
395,0.961490379194776,Stellate
396,0.992773649467112,Alpha
397,0.317523845024718,Alpha
398,0.34552813294148,Alpha
399,0.300329226979906,Alpha
400,0.34809687295716,Alpha
401,0.859465904910706,Alpha
402,0.602386702097814,Alpha
403,0.538235235760943,Alpha
404,0.334666888371938,Alpha
405,0.976212303406844,Ductal
406,0.351919345888453,Alpha
407,0.584682140127767,Alpha
408,0.452028535887328,Alpha
409,1.01360740446624,Beta
410,0.77909316558818,Alpha
411,1.05798335251495,Ductal
412,0.897865485263818,Stellate
413,0.642508025177573,Alpha
414,0.367139665929177,Alpha
415,0.403737206260013,Alpha
416,0.554804119918671,Alpha
417,0.752896051001141,Alpha
418,0.827285685878946,Beta
419,0.613796113166568,Alpha
420,1.04435824572574,Stellate
421,0.70900315526229,Alpha
422,1.03205049828596,Alpha
423,0.465419993512385,Alpha
424,0.748675457775903,Alpha
425,0.417508658936547,Alpha
426,0.491303494289678,Alpha
427,0.497075267592881,Beta
428,0.605581602726165,Stellate
429,0.4651526344063,Alpha
430,0.782756093770788,Alpha
431,0.655487923899227,Stellate
432,0.961298511204612,Ductal
433,0.567817728689731,Stellate
434,0.708382720157465,Alpha
435,0.507395077003376,Acinar
436,0.529817899529246,Alpha
437,0.816834351149642,Alpha
438,0.702981709938092,Ductal
439,0.576997758339383,Alpha
440,0.516146828943179,Acinar
441,0.558380955769141,Alpha
442,0.763190308767063,Alpha
443,0.799039795598228,Beta
444,0.658838289950429,Alpha
445,0.722928945447643,Alpha
446,0.599516519461748,Stellate
447,0.58536366662075,Alpha
448,0.590699179403539,Alpha
449,0.613975394478332,Alpha
450,0.663624930116662,Alpha
451,0.843814444587813,Alpha
452,0.639071600910902,Alpha
453,0.728953138811873,Alpha
454,0.62001759634177,Alpha
455,0.892385139245006,Alpha
456,0.762541513374031,Alpha
457,0.707018285355528,Alpha
458,0.845400314643487,Alpha
459,0.604131787375896,Alpha
460,0.707006753440275,Alpha
461,0.636238253307637,Alpha
462,0.668736727927459,Alpha
463,0.651528796307528,Alpha
464,0.822492118952503,Alpha
465,0.733243933459427,Alpha
466,0.738464864839349,Alpha
467,1.00212713626706,Alpha
468,0.721935945647269,Alpha
469,0.785480711117397,Stellate
