"UMAP_1","UMAP_2","CellType"
3.66180152590834,-3.81634845731233,"Alpha"
4.42835492785536,-4.13202228543733,"Alpha"
1.22459442313276,5.70975170137908,"Beta"
4.30651492770277,3.08243546488311,"Beta"
3.70001835520826,-4.81892766950105,"Alpha"
-4.85019188229479,13.8598800659421,"PSC_Activated"
2.41629833872877,2.22229359152343,"Delta"
5.36195439990126,-4.02549209592317,"Alpha"
2.60901350672804,-5.89158382413361,"Alpha"
5.39402694399916,4.9766713142636,"Beta"
-3.8568542510692,13.6408124923947,"PSC_Activated"
4.653632351714,1.65342555048492,"Beta"
5.67168302233778,-4.9092453956363,"Alpha"
4.70606918032728,-3.64430227277253,"Alpha"
1.97554607089125,3.77342209818389,"Beta"
-12.1356957465831,-1.42294373509858,"TFF1_Duct"
4.70234031375013,-3.24691643712495,"Alpha"
2.60830349619947,-4.30545845029328,"Alpha"
1.48731882269941,4.04161891939666,"Beta"
2.2397546261128,-3.14216365811799,"Alpha"
3.84078235323988,-4.41462173459504,"Alpha"
3.09129376109205,-1.53768839833711,"Delta"
1.74228913481794,-2.51337542531464,"Alpha"
1.17045516665541,3.90244946482207,"Beta"
3.39400667841993,-3.37413682935212,"Alpha"
3.95410031970106,-3.61897125241731,"Alpha"
4.63838071520887,-4.00095548627351,"Alpha"
4.43727607424818,-7.06998624799226,"Alpha"
4.17185468371473,-3.24130072591279,"Alpha"
4.09525556262098,3.32050976755645,"Beta"
-0.478581717652456,5.01882610323455,"Beta"
4.95151300128065,-3.40807213780854,"Alpha"
-1.44589417282976,5.32339820864226,"Beta"
2.08754701312147,-3.67566242215608,"Alpha"
2.61556906397901,1.72198865416076,"Beta"
2.92099327738844,-2.38456525800202,"Alpha"
5.07289714511,-3.07334628102754,"Alpha"
3.78947276766859,-4.51919355390046,"Alpha"
3.77171582873426,-4.21924629209016,"Alpha"
3.57273406680189,-3.04821672437165,"Alpha"
2.92867679293714,-5.72152223584626,"Alpha"
-3.62714915577807,14.0167881012204,"PSC_Activated"
4.96872873004042,-4.87788000104401,"Alpha"
-4.67907028500475,13.9868417740109,"PSC_Activated"
4.66518897708021,-4.40621652600739,"Alpha"
3.82498378451429,1.45625606777694,"Beta"
3.99553699191175,2.66209206583526,"Beta"
5.86862249072157,-5.8508171081302,"Alpha"
2.04468197520338,-3.54532947537873,"Alpha"
-13.7520621329967,-0.243167602991799,"Duct"
3.94071311648451,-3.49713745114777,"Alpha"
4.20158834155165,3.17751822474029,"Beta"
3.76573891337477,-2.87375202176545,"Alpha"
2.87217516596876,-3.9248064994571,"Alpha"
-9.63784628216662,6.7958966255429,"Endothelial"
4.03575629885755,-3.83770408627961,"Alpha"
3.03235048945509,-3.03478136060212,"Alpha"
3.56702084239088,-3.66098108289216,"Alpha"
3.77469367678724,-3.19820823667024,"Alpha"
0.260049799042567,4.01948962214019,"Beta"
-9.65792780224718,7.13145408632781,"Endothelial"
4.40707416232191,-5.54838600156281,"Alpha"
4.65753144915663,-5.28299942014192,"Alpha"
5.27404470141493,-3.88894262311433,"Alpha"
4.43338985140882,-3.8597053527591,"Alpha"
4.54742974932752,-4.20395841596101,"Alpha"
3.31303877528272,-5.77844657895539,"Alpha"
2.65335387881361,3.65978345873382,"Beta"
3.17955417330824,-5.0116189956424,"Alpha"
3.18515486414991,-5.52899112699006,"Alpha"
-4.51000910107531,14.3229433059933,"PSC_Activated"
-0.44730206434168,5.09304389956023,"Beta"
3.10296888049208,1.60311434271361,"Beta"
6.19072789843641,-5.10238065717194,"Alpha"
3.48505849536024,-3.72022905347321,"Alpha"
2.21917528803907,-3.28354063031648,"Alpha"
3.54499454196058,-4.21399869916413,"Alpha"
-10.0569441825572,7.77153930666473,"Endothelial"
4.32351703341566,-3.29880132672761,"Alpha"
3.55499286349378,-2.69775595662568,"Alpha"
6.6695162742909,-6.67211999890778,"Alpha"
-5.03025417630114,13.8044935226681,"PSC_Activated"
2.9563781708058,-3.10678019521211,"Alpha"
6.10842914279066,-4.6327675819156,"Alpha"
5.11905259783827,-4.37941923139069,"Alpha"
5.73555345233045,-3.8457221030948,"Alpha"
3.75235290225111,-4.61178245542024,"Alpha"
4.07940644915663,-2.73337259290193,"Alpha"
-9.86819963757433,7.11177215578582,"Endothelial"
7.46764297183119,-4.77029981610749,"Alpha"
6.17625207598768,-5.79026689527009,"Alpha"
3.71865267451368,-2.67175068852876,"Alpha"
3.01678771670423,-5.68949737546418,"Alpha"
-5.759049704713,7.60620317461516,"Macrophage"
3.67715639765821,4.54642877581145,"Beta"
1.28645975287519,4.52712903025176,"Beta"
0.595097193079813,14.7720142364743,"PSC_Quiescent"
4.51041383441053,-4.33773412702058,"Alpha"
4.01589555438124,-4.17633714673493,"Alpha"
1.08076591189466,14.5330711364987,"PSC_Quiescent"
3.00706739123426,-3.92318477628205,"Alpha"
2.00983423884474,-4.37328901288484,"Alpha"
0.671266922312602,4.47654423716094,"Beta"
4.72118825610243,-5.04529085156892,"Alpha"
2.73004097636305,1.68333766462829,"Delta"
2.19516176875196,1.69426009657409,"Delta"
3.73137683566175,-4.73937311170075,"Alpha"
5.28020543749891,2.04148874285247,"Beta"
2.79348916705213,-5.12093677518342,"Alpha"
3.28297872241102,-3.73222675321076,"Alpha"
1.80149120982252,-4.2256630897281,"Alpha"
2.86604327853285,-3.76079359052155,"Alpha"
3.32822556193434,-3.98140087125276,"Alpha"
-4.88685827557482,14.6049448013547,"PSC_Activated"
-4.33809976879992,14.2206703186276,"PSC_Activated"
3.91946477587782,-2.85220947263215,"Alpha"
5.47170037921034,-3.60185232160066,"Alpha"
2.14952225382887,2.52919397356536,"Beta"
3.38876981432997,-3.87688722608064,"Alpha"
-4.4923809081737,14.3039041519406,"PSC_Activated"
-4.06069593731798,14.4228549957516,"PSC_Activated"
1.87342638667188,1.48730096819427,"Delta"
5.14929074938856,-4.2433084487674,"Alpha"
0.391377457934245,1.12268242838409,"Beta"
3.24108285601698,-4.35339679715608,"Alpha"
4.98007554705702,-3.53419485089753,"Alpha"
3.91047019656263,-3.77247085568879,"Alpha"
3.4762470215138,-3.30842938420747,"Alpha"
5.50409478839002,-3.67910089490388,"Proliferating_Alpha"
2.58354277308546,-2.81609764096711,"Alpha"
-3.855560591859,14.0251384735348,"PSC_Activated"
0.0551716476257882,1.20186922552611,"Beta"
4.1429950683888,-4.14269819257234,"Alpha"
0.402102538901194,14.6298328399899,"PSC_Quiescent"
-4.14574461285509,14.4360757828,"PSC_Activated"
-4.94252949063219,14.5217081070187,"PSC_Activated"
-4.72962026898302,13.6161495208981,"PSC_Activated"
3.33013314898573,-3.68863906857942,"Alpha"
3.19150967295729,-5.02800121304963,"Alpha"
4.89330024417005,-4.69637098309968,"Alpha"
3.71129245455824,-3.45882477757905,"Alpha"
4.53923291857801,-5.2806300163028,"Alpha"
3.36623615916334,-3.47852506635163,"Alpha"
2.81077284510694,-4.39063396451447,"Alpha"
2.9432846992787,-5.63203468320344,"Alpha"
4.87665195162855,4.15691289904143,"Beta"
2.13605160410963,-4.35615148541901,"Alpha"
4.26463956530653,-3.7946065902469,"Alpha"
3.91744060214125,-4.11029090878938,"Alpha"
4.34841746981703,-2.94458093640778,"Alpha"
0.229585596876963,14.0709272384885,"PSC_Quiescent"
1.22273404296003,1.46795616152312,"Beta"
0.962804028349741,0.95583770277526,"Delta"
4.46628589327894,-4.64209117886994,"Alpha"
4.23842401202284,-4.71807327268098,"Alpha"
5.20089931185804,-4.65500106809113,"Alpha"
3.13215202982984,-4.58899297711823,"Alpha"
1.89245123560987,2.0876983165982,"Beta"
2.76774592097364,-4.65670051572297,"Alpha"
3.35858745272718,-7.0627345084903,"Alpha"
1.71125800307356,-5.65288009641145,"Alpha"
2.91107911761366,-4.17550983426545,"Alpha"
1.09625775511824,3.94761571886565,"Beta"
-4.55004148785509,13.4421993255856,"PSC_Activated"
-9.13973551098742,7.73749361040618,"Endothelial"
4.85516137774549,-3.93979063031648,"Alpha"
-13.8113739997569,-1.38415231702302,"Duct"
4.06972951586805,-2.83016266820405,"Alpha"
4.77291316683851,-3.52266445157502,"Alpha"
2.67538947756849,-2.87716641423676,"Alpha"
4.8588005989369,-4.22887315747712,"Alpha"
3.17908878024183,-5.44886484143708,"Alpha"
4.21224136050306,-5.48816862103913,"Alpha"
2.31603021319471,-2.80486454961274,"Alpha"
3.33461970980726,3.24341902735259,"Beta"
2.56987304385267,-5.44056739804719,"Alpha"
3.61982984240614,-4.07064619061921,"Alpha"
3.27806420024,3.83220539095428,"Beta"
4.79985875781141,-2.85567750928376,"Alpha"
2.06117696459852,2.2189649105313,"Beta"
4.12534923251234,-3.74267234799836,"Alpha"
3.33833522494398,-5.25242652890656,"Alpha"
3.74373955424391,-4.15744199750398,"Alpha"
3.68170017893873,-5.70812168118928,"Alpha"
3.31372899706922,2.66348776819732,"Beta"
4.21418351824842,-3.70751419064973,"Alpha"
6.94937772448622,-6.6067871093509,"Alpha"
2.96604723628126,-5.0799898147342,"Alpha"
5.24579305346571,-5.87905683515046,"Alpha"
2.20165509875379,3.94631490709807,"Beta"
5.68659848864637,-3.21253933904145,"Alpha"
3.91302175219618,-4.41442050931428,"Alpha"
