,Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance,color
STAG3L2,STAG3L2,599.568613847651,0.262769475642096,0.203186065396826,1.29324555366975,0.19592614493439,0.999982363306687,Not Significant,grey
STAG3L4,STAG3L4,355.044044927507,-0.0223321043956376,0.252054833810046,-0.0886001829763261,0.92939966266446,0.999982363306687,Not Significant,grey
STAG3L5P-PVRIG2P-PILRB,STAG3L5P-PVRIG2P-PILRB,644.657169392855,0.232153185531923,0.193467004882184,1.19996267928631,0.230153835092302,0.999982363306687,Not Significant,grey
STAM,STAM,1171.07734177014,-0.00164919899961704,0.150420413491211,-0.0109639307680364,0.991252224173272,0.999982363306687,Not Significant,grey
STAM2,STAM2,1794.90786210929,0.044095127213832,0.128074799116936,0.344291988102764,0.730626708981778,0.999982363306687,Not Significant,grey
STAMBP,STAMBP,1245.69807847368,0.0565938289650759,0.153352397020534,0.369044306216471,0.712094700429928,0.999982363306687,Not Significant,grey
STAMBPL1,STAMBPL1,340.942010995021,0.0952779725383896,0.269304507347992,0.353792713967734,0.72349423421948,0.999982363306687,Not Significant,grey
STAP2,STAP2,426.500432092109,-0.201987444176188,0.235156535588068,-0.858948885562836,0.390368716995702,0.999982363306687,Not Significant,grey
STARD10,STARD10,2549.90229605713,-0.148432648613936,0.123763194060642,-1.19932787563003,0.230400480080316,0.999982363306687,Not Significant,grey
STARD13,STARD13,1283.3446350553,-0.00842421378759216,0.146545853122314,-0.0574851734669076,0.954158716437017,0.999982363306687,Not Significant,grey
STARD3,STARD3,1541.55594075854,-0.0341797493646857,0.137730051962133,-0.248164789584796,0.804006908171671,0.999982363306687,Not Significant,grey
STARD3NL,STARD3NL,1634.58618544786,-0.113830748702557,0.134752334163639,-0.844740459666727,0.398255764267063,0.999982363306687,Not Significant,grey
STARD4,STARD4,1877.97550153055,0.162510824528592,0.126130706420991,1.28843189053563,0.197595663578787,0.999982363306687,Not Significant,grey
STARD4-AS1,STARD4-AS1,319.03986022221,0.11541617379814,0.266516340529802,0.433054774685509,0.664974977246717,0.999982363306687,Not Significant,grey
STARD7,STARD7,3590.94758528757,-0.0287507120853852,0.103348688310761,-0.278191359322667,0.780865467435838,0.999982363306687,Not Significant,grey
STARD7-AS1,STARD7-AS1,102.504989819039,0.163574460144646,0.460743161395485,0.355023088458257,0.722572294374061,0.999982363306687,Not Significant,grey
STARD8,STARD8,216.11892731365,0.0160229293875211,0.319268382139126,0.050186395784531,0.959973852484359,0.999982363306687,Not Significant,grey
STARD9,STARD9,674.125521855844,0.00257063445107701,0.193224251812632,0.0133038913436691,0.989385343620119,0.999982363306687,Not Significant,grey
STAT1,STAT1,5038.10205092522,-0.102842017413805,0.0952363615994164,-1.07986083977441,0.280204153856557,0.999982363306687,Not Significant,grey
STAT2,STAT2,3279.18330037475,-0.073156449238192,0.110662576378172,-0.661076685836334,0.508563135887138,0.999982363306687,Not Significant,grey
STAT3,STAT3,14893.3180507974,-0.087907484232103,0.0783425777992397,-1.12209078002736,0.261823843657059,0.999982363306687,Not Significant,grey
STAT4,STAT4,385.116489801069,-0.0817383622203087,0.246244783952603,-0.331939466527103,0.739934968370734,0.999982363306687,Not Significant,grey
STAT5A,STAT5A,629.298275760198,-0.148326435765753,0.200482332547749,-0.739847915179388,0.459392281331837,0.999982363306687,Not Significant,grey
STAT5B,STAT5B,3424.33368187943,0.0174385139503778,0.104848167907055,0.166321589575476,0.867903876646885,0.999982363306687,Not Significant,grey
STAT6,STAT6,3616.60838478777,-0.138830966670698,0.106361769023113,-1.30527132019146,0.191800476264316,0.999982363306687,Not Significant,grey
STAU1,STAU1,3894.20989115355,-0.100735603421957,0.107032310567564,-0.941170034429632,0.346617730241693,0.999982363306687,Not Significant,grey
STAU2,STAU2,1670.7837942029,0.0907251707490579,0.132647665533121,0.683956030318565,0.494002931344997,0.999982363306687,Not Significant,grey
STBD1,STBD1,366.655148683429,-0.270361536179335,0.257108257807631,-1.05154746286531,0.293007222579789,0.999982363306687,Not Significant,grey
STC1,STC1,4675.33880708547,0.263430016045851,0.101077545398311,2.60621698922116,0.00915484443695855,0.659142579980538,Not Significant,grey
STC2,STC2,1949.53598536417,0.0790112321065098,0.136184929178794,0.580176034036612,0.561795913564529,0.999982363306687,Not Significant,grey
STEAP1,STEAP1,249.268616447671,-0.1489453037165,0.304503089361442,-0.489142175959023,0.624741043867987,0.999982363306687,Not Significant,grey
STEAP2,STEAP2,1286.61632302564,-0.0519831183453362,0.148206466774802,-0.350747976634001,0.725777429148802,0.999982363306687,Not Significant,grey
STEAP3,STEAP3,638.330496815302,-0.0615945712949899,0.195450527209177,-0.315141494753144,0.752654224185008,0.999982363306687,Not Significant,grey
STEAP4,STEAP4,365.966315831377,0.597654295573964,0.287820493325513,2.07648277114875,0.0378493229581735,0.999982363306687,Not Significant,grey
STIL,STIL,84.5727101635845,0.227127656682616,0.501129480552944,0.453231481077513,0.650382065847933,0.999982363306687,Not Significant,grey
STIM1,STIM1,2965.14833728951,-0.0167722118950779,0.108512877472126,-0.154564253439747,0.877164852881964,0.999982363306687,Not Significant,grey
STIM2,STIM2,1181.45888953613,0.0665012087560442,0.149998921873405,0.443344578250831,0.657516516457615,0.999982363306687,Not Significant,grey
STIMATE,STIMATE,575.564363762753,0.122807415835881,0.212339024219004,0.578355374324501,0.563024216012032,0.999982363306687,Not Significant,grey
STING1,STING1,499.696236838853,-0.115114146463131,0.21600900463536,-0.532913647083612,0.594093357830984,0.999982363306687,Not Significant,grey
STIP1,STIP1,4861.33975585846,-0.0245583079338633,0.0951172321317951,-0.258189892445936,0.796260358204129,0.999982363306687,Not Significant,grey
STK10,STK10,1010.08477196311,0.0587429517963823,0.161937774908925,0.362750147885012,0.716791534978675,0.999982363306687,Not Significant,grey
STK11,STK11,2124.61837004963,-0.134934631990162,0.12086116978553,-1.11644320694236,0.264232467566061,0.999982363306687,Not Significant,grey
STK11IP,STK11IP,944.830333301594,-0.091483431888561,0.165233180470377,-0.553662597476674,0.579809777144404,0.999982363306687,Not Significant,grey
STK16,STK16,1139.09560836298,0.00826623217238707,0.155371439182195,0.0532030353577001,0.95757013717695,0.999982363306687,Not Significant,grey
STK17A,STK17A,457.497919910392,0.0066768685487087,0.229247975226965,0.0291250927826007,0.97676482313781,0.999982363306687,Not Significant,grey
STK17B,STK17B,372.602475076955,-0.057883506430158,0.253961594649702,-0.227922282934153,0.819706659325693,0.999982363306687,Not Significant,grey
STK19,STK19,331.062826126178,-0.297982131804827,0.27279532574456,-1.09232858367908,0.274688700957553,0.999982363306687,Not Significant,grey
STK24,STK24,2063.00085987015,-0.0109231076414665,0.12401482850479,-0.088079044846194,0.929813851429479,0.999982363306687,Not Significant,grey
STK25,STK25,2913.70088015756,-0.0482133837823728,0.109342112307796,-0.440940665629842,0.659255952719388,0.999982363306687,Not Significant,grey
STK26,STK26,569.723093934641,0.21149905626433,0.204933493498353,1.03203752912176,0.302054536929918,0.999982363306687,Not Significant,grey
STK3,STK3,779.152379874389,-0.110353257775755,0.177681900380164,-0.621072025567296,0.534552234329359,0.999982363306687,Not Significant,grey
STK32A,STK32A,257.556636408794,-0.0924457849190665,0.302126829945412,-0.305983367765682,0.759617309429275,0.999982363306687,Not Significant,grey
STK32B,STK32B,356.896067715438,-0.0169779143436465,0.257599769624789,-0.0659081115187952,0.947450982569004,0.999982363306687,Not Significant,grey
STK32C,STK32C,383.102203439587,0.127293793920773,0.243563889954323,0.522629992256425,0.601231764860082,0.999982363306687,Not Significant,grey
STK33,STK33,492.089236233624,0.212187490216367,0.217305096505832,0.976449672042887,0.328841676543436,0.999982363306687,Not Significant,grey
STK35,STK35,1913.26588356184,-0.00585489346102502,0.131875515084633,-0.0443971229781933,0.964587854920207,0.999982363306687,Not Significant,grey
STK36,STK36,1025.74553944054,0.106714035835323,0.158532055581472,0.673138536202738,0.500859159493071,0.999982363306687,Not Significant,grey
STK38,STK38,991.12093238336,-0.0140138247971245,0.164732905253176,-0.0850699790402339,0.93220575702122,0.999982363306687,Not Significant,grey
STK38L,STK38L,1549.96126133226,-0.112765336642556,0.136939496023522,-0.823468319345841,0.410241725822664,0.999982363306687,Not Significant,grey
STK39,STK39,967.525244998711,0.0202739754225717,0.192304745389391,0.105426287747188,0.916037557688546,0.999982363306687,Not Significant,grey
STK4,STK4,1528.85079879754,0.0288442528805989,0.141209908582238,0.204265077218717,0.838146358935137,0.999982363306687,Not Significant,grey
STK40,STK40,3371.74474027197,-0.0838189319230571,0.104785041717328,-0.799913141697937,0.423761123147991,0.999982363306687,Not Significant,grey
STKLD1,STKLD1,81.4203332496017,0.62331630770896,0.514286804802876,1.21200136166798,0.225511859399063,0.999982363306687,Not Significant,grey
STMN1,STMN1,1350.59945073955,0.165979488737421,0.149162140285598,1.11274542199263,0.26581778160676,0.999982363306687,Not Significant,grey
STMN2,STMN2,5267.28891668171,-0.095509072755546,0.0948137691859779,-1.00733336070845,0.31377460328389,0.999982363306687,Not Significant,grey
STMN3,STMN3,2745.17065017601,0.00990805862286883,0.111285933040416,0.089032444192839,0.929056125759397,0.999982363306687,Not Significant,grey
STMP1,STMP1,1997.86421558848,0.0237209727403202,0.131404887102962,0.180518192765036,0.856745773239334,0.999982363306687,Not Significant,grey
STN1,STN1,1141.16034673271,0.112390169261356,0.157126343522688,0.715285334983482,0.474432748408266,0.999982363306687,Not Significant,grey
STOM,STOM,2616.40356096377,-0.091764688518696,0.115863961308226,-0.792003721282924,0.42835850641429,0.999982363306687,Not Significant,grey
STOML1,STOML1,611.29087511122,0.165173108941347,0.204339790144927,0.808325724638356,0.418903097413168,0.999982363306687,Not Significant,grey
STOML2,STOML2,1699.77978733056,-0.092157943474436,0.13116478536631,-0.70261193366087,0.482297623451906,0.999982363306687,Not Significant,grey
STON1,STON1,191.812405740578,-0.65532826368403,0.355889749874846,-1.84137998892771,0.0655658932081666,0.999982363306687,Not Significant,grey
STON2,STON2,926.991311404652,0.0280048137746481,0.173362974501116,0.161538609124799,0.871669204958721,0.999982363306687,Not Significant,grey
STOX2,STOX2,578.718346175516,0.175270887061012,0.20553429706949,0.852757372175963,0.393793867716322,0.999982363306687,Not Significant,grey
STPG1,STPG1,459.727155103511,-0.110425420137811,0.22468366285177,-0.491470624682943,0.623093623658785,0.999982363306687,Not Significant,grey
STRA6,STRA6,564.190798655057,0.422146179821708,0.216332680721813,1.95137497678658,0.0510124559251948,0.999982363306687,Not Significant,grey
STRADA,STRADA,824.856351463419,0.0811897687108775,0.175050002889147,0.463809010973238,0.642784586803539,0.999982363306687,Not Significant,grey
STRADB,STRADB,529.992915573082,0.0427552627455975,0.210288849967895,0.203316831834521,0.838887400374813,0.999982363306687,Not Significant,grey
STRAP,STRAP,4234.22089777239,-0.0129928373342328,0.0982927338145533,-0.13218512528857,0.89483786617734,0.999982363306687,Not Significant,grey
STRBP,STRBP,1131.55080261557,-0.038083170260248,0.163016489401403,-0.233615448351818,0.815283533528997,0.999982363306687,Not Significant,grey
STRIP1,STRIP1,1570.98097283838,-0.0401207170231447,0.134262648621417,-0.298822624423819,0.765075387436634,0.999982363306687,Not Significant,grey
STRIP2,STRIP2,244.451986351186,0.249419248734294,0.301359203232485,0.827647691057499,0.407870051116606,0.999982363306687,Not Significant,grey
STRN,STRN,1302.00695710926,-0.0612467303794138,0.144175288515921,-0.424807406386085,0.670977078098407,0.999982363306687,Not Significant,grey
STRN3,STRN3,1528.81290615277,-0.0307279715596922,0.135975205131966,-0.225982167336097,0.821215289998619,0.999982363306687,Not Significant,grey
STRN4,STRN4,2528.56453074739,0.0207830705548964,0.114014307405032,0.182284759061556,0.855359258813028,0.999982363306687,Not Significant,grey
STS,STS,845.916913690962,0.206388346470286,0.181098918256184,1.13964428091352,0.254434529288727,0.999982363306687,Not Significant,grey
STT3A,STT3A,6677.34785059137,-0.0849630848244203,0.0893652628118652,-0.950739494867122,0.341736633870108,0.999982363306687,Not Significant,grey
STT3B,STT3B,7085.61514465421,0.0540998288611292,0.0876441690076216,0.617266721490903,0.537058813195383,0.999982363306687,Not Significant,grey
STUB1,STUB1,1269.13957136608,-0.131456353384959,0.147088995113489,-0.893719841403033,0.371471806646624,0.999982363306687,Not Significant,grey
STUM,STUM,197.97881784532,-0.174696220457538,0.347013431599376,-0.503427834629824,0.614663505946008,0.999982363306687,Not Significant,grey
STX10,STX10,862.739274203924,-0.0158287822258684,0.171159864287563,-0.0924795207787426,0.926317061536497,0.999982363306687,Not Significant,grey
STX11,STX11,111.283419240029,-0.0626794027572794,0.439514393197887,-0.142610580511885,0.886597740858946,0.999982363306687,Not Significant,grey
STX12,STX12,2758.14164920353,0.00851753438525233,0.111903727077139,0.0761148409237607,0.939327733043493,0.999982363306687,Not Significant,grey
STX16,STX16,3117.84660393214,0.17118157393357,0.108176139214464,1.58243375273539,0.11355058451263,0.999982363306687,Not Significant,grey
STX17,STX17,1893.05371562195,0.0893944879608657,0.127342129432442,0.70200245872511,0.482677630107029,0.999982363306687,Not Significant,grey
STX18,STX18,883.312843849003,-0.183879145389958,0.172673857305521,-1.06489278840057,0.286924448860669,0.999982363306687,Not Significant,grey
STX18-AS1,STX18-AS1,47.3416353841007,0.0477025936837648,0.665358707550596,0.0716945508376583,0.942844992806137,0.999982363306687,Not Significant,grey
STX1A,STX1A,7067.93267453472,0.0935498837581235,0.0897900009316466,1.04187418184057,0.29747001555894,0.999982363306687,Not Significant,grey
STX1B,STX1B,49.5857365540304,0.310617649853069,0.662831159775407,0.468622582496451,0.639339432699249,0.999982363306687,Not Significant,grey
STX2,STX2,1210.16574238643,0.0217735031270204,0.148594056625495,0.146530107741097,0.883502923879389,0.999982363306687,Not Significant,grey
STX3,STX3,3208.69004448374,-0.0859270964443537,0.107367581177328,-0.800307648753276,0.423532572612646,0.999982363306687,Not Significant,grey
STX4,STX4,947.396271100689,-0.0718419729508793,0.164572667145436,-0.436536480795994,0.662447536940091,0.999982363306687,Not Significant,grey
STX5,STX5,1194.66137721003,-0.138731593930148,0.15117166635318,-0.917708968068336,0.358771251316561,0.999982363306687,Not Significant,grey
STX6,STX6,1335.18840807375,-0.00339748332214577,0.146336535537675,-0.0232169178371117,0.981477243762246,0.999982363306687,Not Significant,grey
STX7,STX7,2250.09993705241,-0.0860252513884271,0.119470047693541,-0.720057060737894,0.471489863840029,0.999982363306687,Not Significant,grey
STX8,STX8,489.271587994767,-0.20968248264442,0.223047151955969,-0.940081416891677,0.347175800084131,0.999982363306687,Not Significant,grey
STXBP1,STXBP1,12991.0034381669,0.112401461430227,0.0796165870426505,1.41178447363002,0.158013431481999,0.999982363306687,Not Significant,grey
STXBP2,STXBP2,1611.84065336976,-0.0643966351282191,0.13341370604767,-0.482683803905497,0.629320264815258,0.999982363306687,Not Significant,grey
STXBP3,STXBP3,1896.70099081132,0.0739587819021667,0.125525904869625,0.589191386263914,0.555732894780564,0.999982363306687,Not Significant,grey
STXBP4,STXBP4,708.757035618834,0.090362578118532,0.185221927009122,0.487861127338782,0.62564821029003,0.999982363306687,Not Significant,grey
STXBP5,STXBP5,4845.02015415399,-0.0112345622139915,0.103936526016556,-0.108090607263533,0.913923818818007,0.999982363306687,Not Significant,grey
STXBP5-AS1,STXBP5-AS1,594.606271470587,-0.0350761122485631,0.199720084728797,-0.175626363749011,0.860587488998953,0.999982363306687,Not Significant,grey
STXBP5L,STXBP5L,1335.42140349017,0.264806846059832,0.143498319191393,1.84536548965874,0.0649843897355466,0.999982363306687,Not Significant,grey
STXBP6,STXBP6,1171.86083388523,0.0302941690633959,0.150580040641537,0.201183164344554,0.840555355265996,0.999982363306687,Not Significant,grey
STYX,STYX,647.949012686503,0.0702702432906815,0.193805367485762,0.362581512588107,0.716917522614115,0.999982363306687,Not Significant,grey
STYXL1,STYXL1,518.300217656316,-0.339060201069225,0.21730309486386,-1.56031004197913,0.118686631463151,0.999982363306687,Not Significant,grey
SUB1,SUB1,3159.93733213253,-0.0947988306047554,0.106550830158866,-0.889705227668439,0.373624186255362,0.999982363306687,Not Significant,grey
SUCLA2,SUCLA2,1834.59851275013,0.117056377300533,0.12708206425299,0.921108560744674,0.356993751182352,0.999982363306687,Not Significant,grey
SUCLG1,SUCLG1,2102.29200229779,-0.118385238805772,0.121976896526596,-0.970554606461551,0.331770119954695,0.999982363306687,Not Significant,grey
SUCLG2,SUCLG2,1881.49462299202,-0.0914642378125386,0.126455379208278,-0.723292582610443,0.469500148864925,0.999982363306687,Not Significant,grey
SUCLG2-AS1,SUCLG2-AS1,101.63405878315,-0.456178796408859,0.472143581170792,-0.966186589421919,0.333950822143366,0.999982363306687,Not Significant,grey
SUCNR1,SUCNR1,163.780651923816,-0.0207231007942963,0.407159097805328,-0.0508968138155284,0.959407744427987,0.999982363306687,Not Significant,grey
SUCO,SUCO,4052.32405781099,0.00991944686056578,0.0997477777484501,0.0994452917595941,0.920784723336132,0.999982363306687,Not Significant,grey
SUDS3,SUDS3,2523.50643189761,0.00385098172916963,0.114371808637056,0.0336707251119041,0.973139723706621,0.999982363306687,Not Significant,grey
SUFU,SUFU,626.860475182016,0.0644488037020741,0.19505706239072,0.330409998551994,0.741090187623375,0.999982363306687,Not Significant,grey
SUGCT,SUGCT,47.7946663760923,-0.460265382180075,0.662919674075013,-0.694300380845226,0.487493852211041,0.999982363306687,Not Significant,grey
SUGP1,SUGP1,986.534826622209,0.026575006804143,0.161939676599299,0.164104358871234,0.869648990451995,0.999982363306687,Not Significant,grey
SUGP2,SUGP2,4419.72861591667,0.107146055539845,0.09740742476395,1.09997832094931,0.27134156766217,0.999982363306687,Not Significant,grey
SUGT1,SUGT1,2059.91139002511,0.0383911880159343,0.122176428197406,0.314227454365452,0.753348292377013,0.999982363306687,Not Significant,grey
SUGT1P4-STRA6LP,SUGT1P4-STRA6LP,60.2560695999436,-0.0250454194139287,0.618304407551226,-0.0405066163334016,0.967689232301108,0.999982363306687,Not Significant,grey
SULF1,SULF1,1227.93238079306,0.33153901511368,0.154074442763683,2.15181057394567,0.0314122767011118,0.999982363306687,Not Significant,grey
SULF2,SULF2,5339.97317932517,0.20245950387171,0.0962296066278629,2.10392114201046,0.0353853264152488,0.999982363306687,Not Significant,grey
SULT1A1,SULT1A1,488.888067187139,-0.198593874022833,0.245156810606331,-0.810068761833144,0.417900656819497,0.999982363306687,Not Significant,grey
SULT1B1,SULT1B1,150.411822439346,-0.851021399273962,0.474892735199244,-1.79202867552167,0.0731283727283694,0.999982363306687,Not Significant,grey
SULT1C2,SULT1C2,85.2162014392676,0.478362351985135,0.499900288697196,0.956915534559518,0.338609889644591,0.999982363306687,Not Significant,grey
SULT1C4,SULT1C4,46.5863102924528,0.0250537761979006,0.700913636569452,0.0357444553661756,0.971486122927244,0.999982363306687,Not Significant,grey
SULT4A1,SULT4A1,591.921077291295,0.0604216906339902,0.200426787009441,0.301465146129116,0.763059823835005,0.999982363306687,Not Significant,grey
SUMF1,SUMF1,1994.61949276707,-0.081059621206916,0.12349777891968,-0.656365012520877,0.511589296400725,0.999982363306687,Not Significant,grey
SUMF2,SUMF2,4853.23740054094,-0.0703606561614451,0.0991296719201186,-0.709784011170173,0.477838085565571,0.999982363306687,Not Significant,grey
SUMO1,SUMO1,2860.64678525127,-0.0878520268896775,0.110189547924817,-0.797280944918835,0.425287884454585,0.999982363306687,Not Significant,grey
SUMO2,SUMO2,5322.40934530505,-0.0982472535714946,0.0972051739490654,-1.01072041312302,0.31215026410212,0.999982363306687,Not Significant,grey
SUMO3,SUMO3,2673.33012491238,-0.0294703210067215,0.112901303278117,-0.26102728800327,0.794071463755044,0.999982363306687,Not Significant,grey
SUN1,SUN1,9212.84763258975,0.0072037009833139,0.0841575480060978,0.0855978002447498,0.931786147193444,0.999982363306687,Not Significant,grey
SUN2,SUN2,5935.69209881409,0.0613908408170969,0.0923246940020176,0.664944969281516,0.506085691663909,0.999982363306687,Not Significant,grey
SUOX,SUOX,1152.7985588139,0.0837046769541871,0.151665156878766,0.551904462941983,0.581013810518372,0.999982363306687,Not Significant,grey
SUPT16H,SUPT16H,4408.8116742693,-0.0158941637942056,0.0975563829658113,-0.162922848418598,0.870579180748361,0.999982363306687,Not Significant,grey
SUPT20H,SUPT20H,1427.91517575814,-0.0900462826783466,0.139253969800972,-0.646633505723715,0.517869167653597,0.999982363306687,Not Significant,grey
SUPT3H,SUPT3H,228.440594667725,0.0567700703084591,0.311961131583636,0.181978024057908,0.855599972189439,0.999982363306687,Not Significant,grey
SUPT4H1,SUPT4H1,714.126209482824,-0.0582675424929922,0.186931677759461,-0.311705020740088,0.755264711941875,0.999982363306687,Not Significant,grey
SUPT5H,SUPT5H,5073.67845691126,-0.0361146582449906,0.0952958126051028,-0.378974240921229,0.704706992358239,0.999982363306687,Not Significant,grey
SUPT6H,SUPT6H,5704.89840806256,0.0249180119466971,0.0936237410533523,0.266150568929919,0.790123250611345,0.999982363306687,Not Significant,grey
SUPT7L,SUPT7L,1942.27412030288,-0.104978243559455,0.12486059598085,-0.840763595070106,0.400480385537554,0.999982363306687,Not Significant,grey
SUPV3L1,SUPV3L1,710.370652880535,-0.00320448809192873,0.194914954601604,-0.0164404424405431,0.986883015700816,0.999982363306687,Not Significant,grey
SURF1,SURF1,1177.65713937153,-0.00413242933494997,0.150230289678788,-0.0275072979209829,0.978055119151948,0.999982363306687,Not Significant,grey
SURF2,SURF2,1093.74269768309,0.0369275143191938,0.158604742365597,0.23282730244013,0.815895511176246,0.999982363306687,Not Significant,grey
SURF4,SURF4,31307.9429991699,0.0967933327896267,0.0734671106425853,1.31750564222571,0.187669191064041,0.999982363306687,Not Significant,grey
SURF6,SURF6,1393.83703893088,0.0385277335295507,0.141774420668942,0.27175377157433,0.78581135280312,0.999982363306687,Not Significant,grey
SUSD1,SUSD1,1510.83043412727,-0.0482367965696556,0.137469366265004,-0.350891241301484,0.725669942656276,0.999982363306687,Not Significant,grey
SUSD2,SUSD2,219.420769278512,-0.357358046693167,0.326995197798738,-1.09285411253384,0.274457858420439,0.999982363306687,Not Significant,grey
SUSD4,SUSD4,2474.68545399786,0.116225200136645,0.114824172556884,1.01220150381721,0.311441717335362,0.999982363306687,Not Significant,grey
SUSD6,SUSD6,4538.22769072648,-0.0339990747963458,0.0971447012628012,-0.349983831895984,0.726350831533013,0.999982363306687,Not Significant,grey
SUV39H1,SUV39H1,148.698340047493,0.409604630417076,0.39068405980417,1.04842933858727,0.294440842267407,0.999982363306687,Not Significant,grey
SUV39H2,SUV39H2,179.518190131452,-0.290476297525491,0.354147615726237,-0.820212489444048,0.41209498329054,0.999982363306687,Not Significant,grey
SUZ12,SUZ12,1845.09436300168,0.141142860920695,0.141557681294591,0.997069601804003,0.318730726868301,0.999982363306687,Not Significant,grey
SUZ12P1,SUZ12P1,511.041691838975,0.188227763705755,0.213566396732697,0.881354775776566,0.378125827199085,0.999982363306687,Not Significant,grey
SV2A,SV2A,2698.85046710171,0.062739177525161,0.112136454742739,0.559489576062451,0.575827643314294,0.999982363306687,Not Significant,grey
SV2B,SV2B,700.446903642554,0.930447574076212,0.187122038901961,4.97241040946386,6.6125532334852e-07,0.000378441508131768,Significant,red
SVBP,SVBP,230.545229474422,0.0816250203272854,0.308717293399977,0.264400544032793,0.791471292360316,0.999982363306687,Not Significant,grey
SVEP1,SVEP1,269.146229998585,-0.155724954506098,0.294887718251334,-0.528082198300889,0.597442285859594,0.999982363306687,Not Significant,grey
SVIL,SVIL,1630.26640459055,-0.0950162215248293,0.134932669960185,-0.704175064147669,0.481323757955039,0.999982363306687,Not Significant,grey
SVIL-AS1,SVIL-AS1,1381.6920848816,0.0217335355450516,0.141413524582473,0.153687814579408,0.877855893184174,0.999982363306687,Not Significant,grey
SVIP,SVIP,4102.73073126269,0.0740891276343959,0.106100606489441,0.698291273592008,0.484995055456316,0.999982363306687,Not Significant,grey
SVOP,SVOP,1878.79179761238,-0.000433701082658969,0.133049734635255,-0.00325969145183135,0.997399147123536,0.999982363306687,Not Significant,grey
SWAP70,SWAP70,1485.66194370469,-0.143575040207259,0.137376944842003,-1.04511743489698,0.295968696955175,0.999982363306687,Not Significant,grey
SWI5,SWI5,413.429660202838,-0.134938590046961,0.236604663049163,-0.570312471056084,0.568465783903935,0.999982363306687,Not Significant,grey
SWSAP1,SWSAP1,116.486657834522,-0.381782670084345,0.428811090002812,-0.89032834967454,0.373289602901487,0.999982363306687,Not Significant,grey
SWT1,SWT1,271.552765395344,-0.0422756683243548,0.292703296753913,-0.14443181471884,0.885159495669737,0.999982363306687,Not Significant,grey
SYAP1,SYAP1,2897.69996205754,0.0394623274859338,0.109611535626998,0.360019839702108,0.718832297066951,0.999982363306687,Not Significant,grey
SYBU,SYBU,1865.90006763117,0.124822117046252,0.12734123423489,0.980217584635699,0.32697872620026,0.999982363306687,Not Significant,grey
SYCE1L,SYCE1L,47.2774584564698,-0.951741315734793,0.675475515959368,-1.40899454273046,0.158836781819114,0.999982363306687,Not Significant,grey
SYCP2,SYCP2,85.1193145684828,-0.202760057454875,0.498751340926242,-0.4065353630495,0.684349279034095,0.999982363306687,Not Significant,grey
SYDE1,SYDE1,437.977112257769,-0.232331755454975,0.22945209103965,-1.01255017726044,0.311275067966484,0.999982363306687,Not Significant,grey
SYDE2,SYDE2,330.5084097284,0.183853275303328,0.272827447183256,0.673881155292398,0.500386873780086,0.999982363306687,Not Significant,grey
SYF2,SYF2,1714.16313662912,-0.176147737454941,0.137420332551117,-1.28181713859132,0.199906800608583,0.999982363306687,Not Significant,grey
SYK,SYK,1002.87857555812,0.12678713310759,0.1659100115089,0.764192178365249,0.444752726987666,0.999982363306687,Not Significant,grey
SYMPK,SYMPK,2980.53183908154,-0.0832106951313536,0.111591063321197,-0.745675259781737,0.455863607728989,0.999982363306687,Not Significant,grey
SYN1,SYN1,1385.26506506621,0.010461279799277,0.141929304408175,0.0737076803335227,0.941242987392949,0.999982363306687,Not Significant,grey
SYNCRIP,SYNCRIP,5546.71454998038,0.00565201922837593,0.0929172875232716,0.0608285000459183,0.951495792587581,0.999982363306687,Not Significant,grey
SYNDIG1,SYNDIG1,292.02412792881,-0.207100635511134,0.314095977060394,-0.659354626090333,0.509668071785295,0.999982363306687,Not Significant,grey
SYNDIG1L,SYNDIG1L,152.110270352144,-0.515053183855064,0.377810594246192,-1.36325765264126,0.172801323145736,0.999982363306687,Not Significant,grey
SYNE1,SYNE1,4304.51129480445,0.169901456990299,0.0999929270581798,1.69913474871521,0.0892937974238298,0.999982363306687,Not Significant,grey
SYNE2,SYNE2,11278.0384168502,0.194727322757278,0.0852714839208729,2.2836159734006,0.0223941101877091,0.999982363306687,Not Significant,grey
SYNE3,SYNE3,187.716174973105,-0.649337671961554,0.341151417282327,-1.90337087600073,0.0569921684971536,0.999982363306687,Not Significant,grey
SYNE4,SYNE4,576.969218355936,0.00328337232594688,0.204514947570676,0.016054436924774,0.987190962891797,0.999982363306687,Not Significant,grey
SYNGAP1,SYNGAP1,1791.90071798151,0.0920548718177194,0.128331350837519,0.717321770689304,0.473175577041847,0.999982363306687,Not Significant,grey
SYNGR1,SYNGR1,1173.30147888288,-0.0371839037501748,0.151505234977065,-0.245429827925113,0.8061236357823,0.999982363306687,Not Significant,grey
SYNGR2,SYNGR2,2549.38658324314,-0.00889191808080644,0.119297880546988,-0.0745354237647516,0.940584355458318,0.999982363306687,Not Significant,grey
SYNGR3,SYNGR3,195.111407721098,0.076738082571609,0.340816727203458,0.225159378770158,0.821855289114497,0.999982363306687,Not Significant,grey
SYNGR4,SYNGR4,440.097450446614,-0.336450866844519,0.234899673923411,-1.43231730050941,0.152053034076413,0.999982363306687,Not Significant,grey
